Frame,Sub Frame,EMG01_FDS_right,EMG02_FDS_left,EMG03_biceps_brachii_right,EMG04_biceps_brachii_left,EMG05_trapezius_trans_right,EMG06_trapezius_trans_left,EMG07,EMG08,EMG09,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16,
1195,7,17.3479,-23.3496,131.944,-1.93348,-3.8015,-3.45097,-3299.9,-3144.56,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1195,8,-91.8258,-19.0321,124.412,-5.71755,-0.776816,-1.95111,-3299.9,-3130.63,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1195,9,-117.229,-21.8043,86.9903,-1.71394,-6.24783,-1.58951,-3299.9,-3118.25,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,0,-81.3224,-24.2862,29.4639,0.452793,-5.41028,1.63264,-3299.9,-3104.6,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,1,-13.9736,-40.9843,-2.18502,-3.14247,-3.11288,0.694934,-3299.9,-3092.32,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,2,57.3262,-61.0823,-21.613,-1.13268,-5.40979,-2.0805,-3299.9,-3079.11,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,3,127.303,-76.0762,-33.7631,-3.47077,-2.88621,-3.62718,-3299.9,-3066.28,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,4,206.572,-65.4046,-13.2381,-0.313404,-0.391706,-7.03828,-3299.9,-3053.46,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,5,276.851,-42.906,0.581281,-4.88552,-6.86169,-5.50861,-3299.9,-3040.29,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,6,333.133,-26.5494,-2.52846,-8.8624,-6.96472,-5.61316,-3299.9,-3027.25,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,7,360.001,-12.6838,-32.2396,-8.40138,-6.12519,-10.7322,-3299.9,-3015.2,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,8,369.925,-9.86654,-64.5067,-4.96736,-2.46668,-4.77309,-3299.9,-3003.36,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1196,9,380.787,-20.076,-74.9754,-4.07698,-1.03537,-5.3081,-3299.9,839.193,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,0,389.936,-24.0925,-66.4237,-6.05579,2.04544,-4.28089,-3299.9,3174.76,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,1,379.999,-13.9603,-48.0066,-4.47137,1.94065,-4.52126,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,2,356.817,-9.65993,-35.0887,-1.32274,-2.17834,-5.90411,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,3,326.896,-19.0228,-33.1517,2.78978,-3.58557,-6.20421,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,4,294.204,-38.5912,-40.7327,3.23578,-2.6362,-6.88159,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,5,271.799,-60.954,-56.9869,-1.58627,-2.50935,-7.25545,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,6,257.621,-65.6875,-66.3263,0.0834409,-4.39093,-8.58389,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,7,244.142,-57.0154,-55.9708,-1.08307,-8.90351,-5.50621,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,8,226.201,-44.7175,-35.1214,-3.2423,-3.39508,-6.89023,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1197,9,206.182,-48.9872,-30.3677,-1.09533,0.63389,-8.72993,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,0,180.934,-63.8539,-28.6616,-2.52595,0.850605,-5.89671,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,1,147.756,-83.8943,-38.6607,0.557272,-4.34833,-3.43078,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,2,109.379,-96.9101,-53.4949,6.01243,-0.424448,-1.42098,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,3,73.2856,-84.6088,-83.4623,-3.18972,-0.498009,-5.40736,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,4,46.9438,-64.3221,-100.078,-3.63602,-1.49545,-2.66391,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,5,34.8265,-43.98,-88.6996,-3.36998,-2.20752,-9.7261,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,6,-15.7688,-27.1378,-84.3828,-0.43736,-6.40479,-7.06954,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,7,-135.331,-12.4671,-92.759,0.978594,-5.49815,-2.35948,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,8,-275.123,-2.41667,-96.7556,-3.00109,-7.28958,-0.125551,-3299.9,-1282.83,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1198,9,-365.239,4.40697,-99.9849,-2.8793,-4.31907,-3.02085,-3299.9,-3268.44,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,0,-393.69,9.47391,-101.935,-4.39931,-2.23517,-4.53322,-3299.9,-3253.94,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,1,-371.463,19.4336,-92.0689,-6.03287,-1.54402,-6.86787,-3299.9,-3232.23,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,2,-345.75,32.1035,-74.0561,-3.93505,0.949847,-5.75226,-3299.9,-3212.01,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,3,-316.06,41.3299,-48.4093,-2.59092,0.922912,-4.23395,-3299.9,-3198.39,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,4,-259.705,49.6758,-18.4409,-3.82568,-0.767335,-6.26428,-3299.9,-3185.13,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,5,-217.551,59.7013,3.96559,-3.51706,-0.677524,-5.58067,-3299.9,-3171.36,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,6,-257.495,68.4261,24.8187,-2.68721,-3.22091,-5.34602,-3299.9,-3157.57,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,7,-376.129,75.1023,45.443,-5.00993,-4.20575,-7.72884,-3299.9,-3144.01,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,8,-406.978,75.9537,49.6893,-6.24401,-0.503458,-7.49222,-3299.9,-3129.82,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1199,9,-339.959,71.4731,49.3265,-6.74974,0.114356,-0.0787721,-3299.9,-3117.04,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,0,-222.142,74.7473,49.149,-1.13223,-3.69924,3.13599,-3299.9,-3104.37,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,1,-113.161,90.671,54.2835,-6.57793,-7.7402,-5.0189,-3299.9,-3090.64,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,2,-46.8873,98.7826,65.5763,-3.43405,-3.72606,-8.45508,-3299.9,-3077.72,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,3,-16.2619,90.1692,76.6781,-10.6119,-3.63036,-5.29683,-3299.9,-3064.61,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,4,-72.7464,83.5541,94.4107,-4.61879,-4.35216,-4.13693,-3299.9,-3052.5,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,5,-147.034,67.9482,102.714,-6.58836,-1.25542,-3.85666,-3299.9,-3039.15,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,6,-170.617,57.4384,103.183,1.03315,-5.3121,-6.33254,-3299.9,-3026.62,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,7,-140.158,54.9593,101.508,7.94977,-7.58267,-6.11479,-3299.9,-3014.89,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,8,-84.6625,59.3885,103.701,2.76853,-6.18543,-6.12434,-3299.9,-3002.95,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1200,9,-10.1822,51.8536,104.047,-0.232341,-3.39792,-0.978569,-3299.9,251.958,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,0,57.6482,25.2406,110.075,-1.88326,-0.735144,-2.26173,-3299.9,2775.18,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,1,154.847,-33.7463,128.203,-2.80889,0.246303,-3.48335,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,2,213.711,-77.2113,145.886,-2.61746,1.11629,-3.8919,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,3,205.261,-79.5451,151.629,-6.321,1.18935,-6.21722,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,4,190.105,-61.086,150.861,-8.46812,-1.55382,-7.47682,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,5,182.935,-41.9839,144.199,-5.65101,-2.76802,-5.44882,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,6,175.693,-37.8513,121.098,-7.0721,-0.148062,-2.26212,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,7,162.227,-30.5434,85.9067,-7.32588,-2.27624,-4.0987,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,8,148.033,-27.6847,51.7777,-6.66843,-7.36521,-1.00287,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1201,9,113.999,-26.4546,31.1002,-4.60497,0.199295,-3.15756,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,0,63.9909,-26.49,15.232,-5.65772,-3.01443,-4.88469,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,1,44.9468,-29.0559,15.8775,-6.60616,-7.05176,-7.92494,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,2,57.3711,-43.1062,36.6381,-5.92911,-5.4501,4.07363,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,3,102.161,-43.489,22.091,-4.39784,-6.88567,-2.62569,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,4,161.04,-33.8992,-14.7802,-3.41552,-1.64229,-2.00561,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,5,197.476,-24.6286,-91.0802,-4.01528,-1.97268,-2.77834,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,6,197.472,-23.2635,-173.265,-6.73656,-2.60378,-2.02419,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,7,198.268,-29.688,-207.731,-4.98075,-3.6369,-0.971443,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,8,205.474,-41.5156,-193.029,-6.44557,-1.78326,-6.92358,-3299.9,-1149.02,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1202,9,215.143,-59.4133,-149.533,-8.01643,0.0907516,-6.00986,-3299.9,-3163.04,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,0,218.062,-69.3342,-110.216,-2.70339,0.112477,-3.06178,-3299.9,-3254.24,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,1,186.622,-58.8436,-65.3895,-2.36949,0.758751,-2.2598,-3299.9,-3231.1,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,2,142.313,-45.6421,-34.4516,-3.08117,2.17995,-3.96612,-3299.9,-3210.21,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,3,109.035,-40.0584,-27.0439,-3.30798,2.54093,-4.6635,-3299.9,-3196.67,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,4,86.0798,-35.1168,-25.9532,-4.1049,0.348989,-4.22994,-3299.9,-3183.09,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,5,70.4204,-28.303,-23.5681,-3.08069,-1.58676,-3.66834,-3299.9,-3169.58,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,6,57.2902,-20.3492,-17.2021,-4.5696,-0.900105,-1.37846,-3299.9,-3156.63,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,7,52.454,-14.5193,-15.1637,-2.47635,-2.34792,-2.78756,-3299.9,-3143.82,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,8,53.7159,-10.5775,-20.218,-0.122174,-2.78351,-4.55674,-3299.9,-3130.21,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1203,9,66.3433,-6.72901,-37.754,-0.415425,-2.92247,-6.90527,-3299.9,-3116.96,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,0,62.0089,1.69154,-70.8529,-1.3502,-2.38262,-4.67776,-3299.9,-3102.79,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,1,46.4317,2.28401,-100.247,0.0154858,-2.17297,-1.41118,-3299.9,-3090.02,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,2,4.70893,1.83452,-99.2609,1.70042,-2.93123,-5.78735,-3299.9,-3077.93,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,3,-36.7311,3.27009,-90.169,0.934786,3.00245,-2.24628,-3299.9,-3063.96,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,4,-79.3692,7.37808,-96.743,-7.94029,-5.90046,0.0967972,-3299.9,-3051.46,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,5,-117.173,6.01153,-88.0597,-6.05997,-5.35305,-2.31235,-3299.9,-3038.32,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,6,-153.676,-0.338427,-53.8327,1.17845,-5.3004,-6.8264,-3299.9,-3026.1,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,7,-185.338,0.9108,-28.9922,1.25341,-5.02896,-8.21737,-3299.9,-3013.19,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,8,-229.214,-0.596403,-31.8902,-3.37838,-2.98695,-4.75183,-3299.9,-3000.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1204,9,-283.088,7.35123,-45.4859,-4.16264,-2.68552,-3.92758,-3299.9,996.837,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,0,-350.298,19.9842,-42.7033,-4.22325,-5.28154,-6.09369,-3299.9,3182.72,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,1,-430.739,29.3046,-48.5078,-3.50334,-7.43311,-4.50827,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,2,-547.715,36.3874,-55.8643,-1.36334,-5.97442,-3.30346,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,3,-703.337,42.3853,-54.5687,-0.666407,-4.97758,-4.60044,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,4,-816.047,43.5581,-52.6311,-1.47776,-4.38266,-3.82983,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,5,-799.93,43.9904,-40.879,-1.63777,-3.44102,-1.82849,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,6,-656.889,47.091,-0.352156,-3.18144,-6.1173,-3.34209,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,7,-436.232,44.2651,58.0274,-4.22457,-5.10009,-5.94885,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,8,-199.777,46.2485,83.5981,2.59628,-0.917716,-2.08513,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1205,9,9.89999,55.4418,100.462,1.19941,-6.89849,-1.83088,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,0,165.037,68.6632,116.323,-5.16411,-2.3556,-6.82929,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,1,270.571,69.6933,127.691,-4.29112,0.387487,-9.85363,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,2,324.593,65.5197,101.492,0.0895811,1.57814,-2.9495,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,3,329.665,54.5136,59.3816,-4.98276,4.64069,0.304456,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,4,306.987,46.292,26.0887,-5.41454,-0.928201,1.23813,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,5,269.043,43.5133,-1.83652,-1.92593,-4.57099,-3.25679,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,6,231.212,32.6048,5.88803,-0.16785,0.0156498,-6.82576,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,7,106.775,26.5009,53.9499,-1.76651,0.563184,-5.66298,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,8,-164.82,16.8612,92.1975,-1.73391,-0.689125,-0.913877,-3299.9,-1012.85,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1206,9,-437.384,18.8835,97.2407,0.590982,-3.0738,-0.854297,-3299.9,-3068.7,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,0,-578.088,25.4694,69.7639,3.80898,-4.09111,-2.86713,-3299.9,-3255.01,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,1,-492.227,34.5428,33.5025,-1.27942,-0.314391,-3.68329,-3299.9,-3232.09,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,2,-299.343,28.9699,-0.396317,-5.77847,-0.756032,-4.35982,-3299.9,-3212.06,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,3,-94.4544,18.2417,-30.1165,-5.39554,-3.00922,-8.0416,-3299.9,-3198.71,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,4,99.2077,20.2998,-57.281,-6.2211,-2.9003,-9.55493,-3299.9,-3184.57,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,5,221.662,23.4388,-75.368,-6.60831,-2.5042,-6.57094,-3299.9,-3170.73,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,6,263.04,14.6215,-74.2851,-5.52722,-1.44971,-4.89255,-3299.9,-3157.87,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,7,281.89,-2.46951,-63.5323,-5.4902,-3.32678,-3.60822,-3299.9,-3145.06,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,8,337.439,-13.5261,-43.5988,-3.47089,-2.447,-7.21752,-3299.9,-3131.72,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1207,9,398.563,-13.7603,-21.6875,-5.02915,-4.4965,-11.0481,-3299.9,-3117.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,0,424.207,2.18647,-21.8777,-0.353221,-6.97143,-8.36857,-3299.9,-3104.27,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,1,375.815,-6.74308,-54.3301,-0.860369,-5.27412,-7.00294,-3299.9,-3091.77,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,2,300.228,-20.3304,-92.4727,-2.82703,0.210808,-6.39274,-3299.9,-3078.59,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,3,279.939,-33.8247,-100.225,-6.55951,-2.94744,-4.57435,-3299.9,-3066.24,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,4,286.662,-40.4958,-78.7213,-10.1051,-0.684536,1.63704,-3299.9,-3052.21,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,5,298.277,-44.2614,-58.8179,-4.53426,-2.3613,-4.60845,-3299.9,-3040.45,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,6,268.259,-48.637,-50.4535,-0.721595,1.13734,-3.53587,-3299.9,-3027.11,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,7,207.761,-42.5434,-41.8712,-0.728369,-3.7355,-5.31876,-3299.9,-3014.86,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,8,79.7009,-31.1832,-4.52167,1.00344,-1.44445,-0.94689,-3299.9,-3002.01,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1208,9,-48.2447,-26.4626,52.3002,0.685276,-5.4076,-1.55785,-3299.9,603.732,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1209,0,-112.934,-37.4928,101.591,-1.44821,-4.21255,-2.9729,-3299.9,2930.32,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1209,1,-107.223,-59.4484,116.329,-2.47544,-5.11167,0.969108,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1209,2,-36.9958,-69.2724,79.5825,-5.35064,-4.46529,2.00335,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1209,3,47.2771,-62.2227,43.0132,-5.28693,-3.75487,1.94971,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1209,4,117.488,-61.5579,34.2063,-3.47371,-7.95655,2.03146,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1209,5,181.768,-69.0564,17.3166,-4.27186,-8.03106,-1.2396,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
1209,6,201.069,-66.007,-5.93375,-2.85582,-1.75168,-4.05776,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,
