Devices,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,
,,EMG_cometa - EMG Channels,,,,,,,,,,,,,,,
Frame,Sub Frame,EMG01_FDS_right,EMG02_FDS_left,EMG03_biceps_brachii_right,EMG04_biceps_brachii_left,EMG05_trapezius_trans_right,EMG06_trapezius_trans_left,EMG07,EMG08,EMG09,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2608,4,-25.0763,5.09149,-13.9848,-15.1915,14.6353,-4.47368,-3299.9,-3131.04,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2608,5,-25.0763,-6.97944,-15.0587,-13.6182,25.5874,-3.8462,-3299.9,-3118.51,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2608,6,-25.0763,-22.9845,-17.7076,-10.0481,23.4201,-2.8898,-3299.9,-3105.49,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2608,7,-24.6446,-33.8964,-20.0696,-5.48133,16.3145,-1.63992,-3299.9,-3091.99,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2608,8,-24.8707,-42.7981,-17.8718,-3.38042,13.5414,-1.67293,-3299.9,-3079.07,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2608,9,-26.98,-50.8259,-14.5117,-3.72041,11.1762,-2.49549,-3299.9,-3066.28,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,0,-28.8827,-59.9241,-12.5809,-7.17461,10.3705,-2.6881,-3299.9,-3052.88,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,1,-30.3956,-79.6343,-6.0156,0.272947,4.28629,-6.45849,-3299.9,-3037.89,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,2,-35.5585,-115.809,15.8743,-0.620051,-4.40376,-2.41638,-3299.9,-2883.31,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,3,-46.6223,-130.167,27.8969,2.10693,0.431385,-9.43882,-3299.9,-1546.49,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,4,-43.9495,-128.071,29.7306,-6.12398,-4.2432,-16.3228,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,5,-43.8869,-122.808,27.8498,-0.286854,1.5054,-12.947,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,6,-28,-111.994,32.5393,-2.87088,7.43908,-11.6072,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,7,-25.0665,-96.0165,29.8134,-1.60642,1.45185,-5.19857,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,8,-13.6783,-89.9795,20.2777,-0.799725,0.740494,0.0652657,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2609,9,3.41199,-83.1225,11.822,-5.23331,-1.05607,4.89788,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,0,7.8077,-70.1262,6.19362,-8.19342,-3.22357,8.106,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,1,14.5086,-45.6748,9.09723,-9.057,-5.86789,3.37044,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,2,22.3261,-16.211,11.7448,-8.82019,-3.96166,2.99341,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,3,32.6639,20.4799,13.691,-10.7039,-4.50676,6.91842,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,4,31.9833,64.0957,18.0912,-14.3549,-6.36271,8.93812,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,5,22.7537,98.1358,14.1847,-15.7364,-5.44141,10.5712,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,6,19.2934,120.53,4.06746,-14.4316,-5.00804,13.4951,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,7,20.439,131.994,-6.66589,-11.3341,-5.32815,12.5771,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,8,19.4197,118.872,-16.5756,-10.6411,-2.66817,8.97029,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2610,9,15.0134,86.2613,-17.8424,-11.6999,1.38447,8.35648,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,0,4.88613,57.4771,-15.0511,-6.51558,4.90814,8.47501,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,1,-6.35948,31.99,-17.48,-3.59412,9.7642,6.67525,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,2,-14.2849,12.4918,-13.1666,-2.27288,13.4154,-6.21528,-3299.9,2067.93,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,3,-8.65878,5.60988,-13.4627,-0.862778,9.62258,-11.4509,-3299.9,-3285.68,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,4,-6.65918,3.66598,-4.81477,1.81224,9.89949,-9.64825,-3299.9,-3271.03,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,5,-5.77857,5.11318,-2.5712,6.9158,8.92366,-12.5732,-3299.9,-3257.21,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,6,-6.73562,4.53895,-3.91107,3.56614,2.89428,-12.1904,-3299.9,-3242.48,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,7,-1.35964,-1.1395,-4.40023,1.06719,-1.4337,-11.7131,-3299.9,-3229.16,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,8,-0.649003,-7.68745,-0.402787,3.14435,0.973541,-11.2345,-3299.9,-3214.24,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2611,9,-3.30875,-6.17755,-0.744449,0.127959,-2.07142,-10.2489,-3299.9,-3200.99,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,0,3.09066,-12.1013,-2.49662,-1.61671,-2.79863,-4.34592,-3299.9,-3187.5,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,1,7.91504,-14.244,-2.39897,-0.87033,-11.5373,-2.74532,-3299.9,-3173.91,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,2,9.93609,-10.787,-4.09222,-6.13346,-21.4142,-1.88505,-3299.9,-3160.04,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,3,18.1776,-11.68,-5.3217,-6.14532,-51.6273,-7.57378,-3299.9,-3147.23,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,4,21.9041,-11.6046,-6.7884,-4.67378,-80.4952,-7.16929,-3299.9,-3133.67,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,5,20.0339,-11.8277,-9.23416,-4.36009,-84.3738,-5.78524,-3299.9,-3120.51,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,6,17.0507,-9.82217,-9.43604,-4.22801,-68.7225,-10.4115,-3299.9,-3107.47,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,7,13.2494,-6.69122,-4.03172,-3.61864,-50.6859,-12.0527,-3299.9,-3093.91,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,8,6.27455,-5.326,2.65167,-3.2719,-30.3909,-8.63738,-3299.9,-3081.08,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2612,9,-3.04965,-3.12195,4.8712,-4.12903,-0.0856647,-6.21382,-3299.9,-3068.86,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,0,-6.37401,-3.88836,4.48761,-3.95216,24.111,-3.11453,-3299.9,-3056.13,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,1,-3.843,-6.25441,3.82624,-4.55288,23.0948,-2.44853,-3299.9,-3039.45,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,2,-4.54163,-8.01115,7.48482,-7.94942,11.1039,-7.8162,-3299.9,-2954.57,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,3,-3.23644,-9.63152,10.05,-8.32699,11.9375,-9.37472,-3299.9,-1824.92,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,4,-3.4778,-16.6222,4.30426,-5.3136,22.7478,-4.85069,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,5,-10.6906,-28.3258,1.77887,-1.4325,37.0403,-7.24453,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,6,-8.87225,-28.9001,-5.39897,-6.21772,34.4563,-13.561,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,7,-12.8599,-33.2815,-8.57921,-2.91256,34.347,-11.5968,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,8,-14.1742,-31.2813,-9.9339,5.21651,27.8486,-4.7174,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2613,9,-28.5246,-26.078,-11.9446,-5.35531,29.2198,-0.861347,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,0,-52.4441,-25.3373,-11.7252,-4.24557,18.3843,2.26333,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,1,-74.519,-27.7838,-17.1438,-2.59723,-0.0505457,-0.83782,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,2,-92.1615,-36.6699,-19.7354,-3.08808,-15.7217,-2.32536,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,3,-106.703,-39.5961,-20.0409,-2.64215,-16.7237,-0.853151,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,4,-110.162,-35.9074,-18.4167,-2.75699,-12.9392,-2.70704,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,5,-103.882,-30.8237,-19.0315,-4.22501,-7.54565,-5.304,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,6,-82.9004,-33.5655,-18.4377,-2.92953,-5.53322,-5.84147,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,7,-53.1978,-41.6967,-16.9572,-2.91711,-12.6824,-5.46948,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,8,-25.5608,-46.1017,-20.1127,-4.5558,-16.8886,-6.21996,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2614,9,5.17666,-49.5559,-22.919,-1.69067,-13.0102,-7.71467,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,0,38.1056,-53.5076,-20.3953,1.02615,-12.6217,-7.42226,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,1,63.0355,-50.4578,-16.6455,1.58692,-8.88923,-7.02497,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,2,80.041,-44.1912,-10.3127,-0.583715,-5.55925,-6.30421,-3299.9,1982.86,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,3,94.364,-39.1337,-7.95356,-3.34145,-4.61901,-7.8515,-3299.9,-3285.56,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,4,83.813,-36.023,-3.22552,1.37149,-7.72266,-9.80281,-3299.9,-3271.22,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,5,75.6204,-35.5406,-6.50898,3.65939,-5.85548,-2.01416,-3299.9,-3256.23,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,6,69.7628,-31.6216,-0.204799,2.41983,-9.88035,-2.01863,-3299.9,-3241.97,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,7,50.0476,-31.1431,-2.59741,4.42963,-17.6324,-5.17687,-3299.9,-3228.67,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,8,57.0384,-28.757,-8.26013,-0.645811,-14.2116,0.385164,-3299.9,-3215.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2615,9,51.5555,-36.1395,-9.72063,0.593993,-7.44537,7.70204,-3299.9,-3200.55,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,0,46.2516,-35.281,-8.17197,-3.05427,-10.5477,6.03328,-3299.9,-3187.68,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,1,25.579,-25.5693,-10.8634,0.597055,-13.5529,-0.880194,-3299.9,-3173.79,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,2,5.89075,-18.8758,-13.8666,5.51434,-14.6956,-2.99135,-3299.9,-3160.6,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,3,-25.8938,-9.81843,-14.5059,1.8808,-16.0895,-1.70486,-3299.9,-3147.11,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,4,-66.5384,0.726992,-12.0903,-2.63012,-19.9407,-3.8654,-3299.9,-3134,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,5,-97.486,5.64933,-4.88153,-2.3758,-19.097,-6.85659,-3299.9,-3120.83,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,6,-114.917,0.960739,-1.31829,-0.903646,-16.9716,-6.68754,-3299.9,-3107.13,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,7,-116.873,-7.51859,-4.92716,0.449263,-17.5417,-6.28092,-3299.9,-3094.12,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,8,-105.752,-14.3151,-7.11821,2.36486,-22.1286,-6.19273,-3299.9,-3081.33,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2616,9,-95.0153,-20.0114,-6.7069,3.75294,-26.867,-6.58139,-3299.9,-3067.83,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,0,-92.415,-23.8012,-7.56644,3.30009,-20.8833,-9.69044,-3299.9,-3055.13,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,1,-94.3585,-23.5448,-6.41583,1.56096,-3.85647,-11.2596,-3299.9,-3043.02,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,2,-80.3388,-18.2587,-7.50758,3.5306,24.4695,-12.656,-3299.9,-2943.92,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,3,-48.0216,-21.355,-0.569954,-0.68915,28.0298,-4.25772,-3299.9,-1673.94,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,4,-22.513,-32.9228,7.889,-0.647457,21.0358,-6.10907,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,5,-2.92558,-48.0878,18.3673,-0.960689,10.5807,6.49229,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,6,23.4621,-50.4218,20.6404,-0.167215,5.75626,2.27652,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,7,35.2337,-34.3434,20.0661,3.94808,7.67035,-2.50871,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,8,51.9462,-27.3232,22.6028,2.11611,5.92459,0.66625,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2617,9,59.3717,-12.8488,23.9851,-0.421855,3.57803,4.29381,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,0,65.2949,-10.4114,30.4446,2.5354,3.79308,1.6559,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,1,81.688,-18.3275,29.9358,0.187443,-2.65017,0.294485,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,2,90.5827,-21.8473,23.7304,4.26958,2.41496,3.53186,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,3,97.3674,-28.7049,11.6119,-1.76582,2.67837,-3.17573,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,4,94.9621,-36.5128,-1.6302,-0.593415,-1.33424,-10.5484,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,5,86.0978,-48.2994,-13.2295,6.65991,-1.66592,-14.7344,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,6,80.5419,-52.9726,-22.6544,2.6168,0.373651,-14.8714,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,7,76.3919,-48.1548,-29.5375,-5.01186,1.26274,-13.9517,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,8,67.9194,-40.5979,-33.9976,-4.38403,1.24996,-12.3637,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2618,9,51.7774,-31.3328,-33.9111,0.282686,0.434215,-7.41445,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,0,32.5681,-20.5035,-28.8033,5.05389,-2.11433,-2.75773,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,1,20.8085,-5.83379,-26.4843,7.78412,-4.83301,0.493349,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,2,-3.14837,-2.70177,-28.4909,11.4706,-5.34292,0.843169,-3299.9,1896.88,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,3,-45.5644,-8.12333,-23.2564,11.9434,-2.09648,4.42923,-3299.9,-3284.08,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,4,-76.7808,-1.89002,-11.5512,4.42797,-2.88445,4.10951,-3299.9,-3270.5,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,5,-102.02,14.8071,-8.63369,-0.23755,-5.90825,-2.57458,-3299.9,-3256.22,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,6,-111.016,38.7405,-3.78765,0.750026,-8.34277,-6.34751,-3299.9,-3241.67,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,7,-120.012,63.1451,-1.20363,3.71687,-7.29002,-6.53892,-3299.9,-3227.03,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,8,-116.107,61.3778,-3.87243,7.32879,-6.42158,-10.7851,-3299.9,-3214.5,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2619,9,-101.508,53.9833,7.02635,5.12642,-3.81721,-11.3529,-3299.9,-3199.88,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,0,-83.2793,57.0612,7.77582,3.25461,0.601174,-12.6944,-3299.9,-3186.53,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,1,-60.1425,68.5766,11.256,-0.782398,2.28206,-15.8457,-3299.9,-3172.88,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,2,-49.2032,74.979,14.407,-8.6947,1.07488,-9.86415,-3299.9,-3159.89,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,3,-43.808,75.9674,10.2387,-17.4224,-0.167834,-8.56015,-3299.9,-3146.89,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,4,-43.2144,61.2317,4.64782,-17.9584,-2.49182,-8.20886,-3299.9,-3132.78,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,5,-39.1097,41.2548,-2.65114,-18.1864,0.15867,-4.9251,-3299.9,-3119.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,6,-26.0143,32.8273,-3.35919,-21.3097,0.932619,1.61451,-3299.9,-3106.78,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,7,-11.3778,30.6567,3.99257,-23.8568,-0.306691,3.53202,-3299.9,-3093.75,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,8,-0.268569,28.4674,13.816,-25.3382,1.53089,0.485173,-3299.9,-3081.19,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2620,9,11.1752,26.4748,24.3355,-26.1682,1.1867,1.45818,-3299.9,-3068.17,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,0,25.087,16.7505,28.9644,-23.8208,-2.44626,2.52338,-3299.9,-3055.44,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,1,40.1779,-2.8923,24.755,-17.1515,-3.00981,-0.0388716,-3299.9,-3042.6,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,2,57.0457,-23.9222,18.0532,-12.1804,0.147352,3.95244,-3299.9,-3026.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,3,74.4113,-31.5338,3.41965,-3.10575,-0.625421,9.34062,-3299.9,-1934.68,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,4,82.3541,-36.2395,-14.9428,2.59087,-1.37271,6.99648,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,5,101.803,-48.0158,-20.5702,14.7696,0.901447,5.1788,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,6,108.479,-39.6741,-32.9047,13.0505,-1.87398,5.64744,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,7,118.336,-34.8889,-36.2544,15.7302,-4.64941,1.43644,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,8,121.975,-24.7205,-39.5112,7.45801,-2.6914,2.79421,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2621,9,103.293,-19.0383,-33.0184,5.4303,-0.585897,1.33997,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2622,0,68.1296,-15.0994,-19.4387,2.83545,-2.04104,-9.16012,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2622,1,31.9539,-11.8338,-10.1043,0.76024,-1.01655,-7.02308,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2622,2,5.74697,-5.90917,-4.08062,4.81564,-0.240254,-6.24995,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
2622,3,-18.9728,-3.72423,-5.16171,-1.31823,-0.710865,-7.46224,-3299.9,3299.8,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9,-3299.9
